Id,Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
3549,d54e1069-b97c-4ee2-971e-32e3cb98484b,626477,Landing Page Submission,Google,No,No,1,4.0,1205,4.0,SMS Sent,India,IT Projects Management,Student of SomeSchool,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent
884,9379f0da-25a6-4b47-a192-b7e4eb6b04a8,651043,Landing Page Submission,Organic Search,No,No,1,9.0,1047,9.0,Email Opened,India,Hospitality Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Select,Tier II Cities,02.Medium,02.Medium,15.0,14.0,No,Yes,Email Opened
2527,445b3c34-f959-4f41-a746-2d6431074207,635443,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified
8821,3d3ba3d6-661d-418e-b5d1-74f617d4497c,582589,Landing Page Submission,Google,No,No,0,6.0,168,3.0,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Worst,No,No,Other Leads,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened
5925,f449839d-0906-445c-818d-d35f74666a78,604404,Landing Page Submission,Organic Search,Yes,No,0,8.0,27,8.0,Page Visited on Website,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,wrong number given,Worst,No,No,Other Leads,Mumbai,,,,,No,Yes,Modified
9050,b96bd01e-7222-43a1-99c5-ff21de809bf6,581014,API,Olark Chat,No,No,0,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Potential Lead,Select,02.Medium,02.Medium,14.0,16.0,No,No,Modified
3912,d917a9fe-96bb-4c1f-813d-760b5910df0a,622534,API,Google,No,No,1,2.0,727,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent
3024,4b85fffb-8a5d-4002-b4c4-6c94bcd50d59,630816,API,Google,No,No,1,3.0,1373,1.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened
5122,d28e5971-f85e-4295-b712-ba8ba244eb82,610683,Landing Page Submission,Direct Traffic,No,No,0,5.0,100,1.25,Email Opened,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Email Opened
2909,268c64cd-3729-4df7-900d-c7a1bc4830d3,631747,API,Olark Chat,No,No,0,1.0,241,1.0,Email Opened,India,Human Resource Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,No,Email Opened
3133,f860aca1-b041-4ce9-9be5-2fa92653aecb,629882,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
4334,2a9ba182-857c-4602-a75b-65406b5b84a9,618253,Landing Page Submission,Direct Traffic,No,No,1,20.0,155,4.0,Email Opened,India,Business Administration,Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,Email Opened
4659,17f5a1c3-ea67-4e4a-8eb7-89cc29dccedc,615031,Landing Page Submission,Direct Traffic,No,No,0,12.0,494,3.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Thane & Outskirts,,,,,No,Yes,Email Opened
642,6d7eb270-2d59-4d40-aa97-00129f893984,653893,API,Referral Sites,No,No,0,6.0,356,3.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14.0,13.0,No,No,Email Opened
5646,3c96ac66-9bb2-4253-9ce3-e7d625cf1cdd,606663,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Hospitality Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Other Leads,Mumbai,,,,,No,No,Email Opened
7929,3ae30603-d6fe-4ed6-8dca-133e88b351b6,588995,Landing Page Submission,Direct Traffic,No,No,1,2.0,660,2.0,Email Opened,India,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Other Leads,Other Cities of Maharashtra,02.Medium,01.High,14.0,17.0,No,Yes,Modified
6015,5e2630de-60da-457a-93a7-47f6e250daf1,603647,Lead Add Form,Reference,No,No,1,1.0,36,1.0,Email Opened,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Might be,No,No,Potential Lead,Mumbai,,,,,No,No,Modified
341,d265fdf3-2c0c-42fd-bb8b-84eddd8cb547,656789,API,Google,No,No,0,4.0,457,2.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13.0,15.0,No,No,Modified
6308,ba191b26-d5fe-41ae-88f3-1f3507dfd7c7,601485,Landing Page Submission,Direct Traffic,No,No,0,1.0,1658,1.0,Converted to Lead,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Select,Mumbai,,,,,No,No,Modified
6617,06e160aa-d62e-40cf-a414-41d5e01070ef,599008,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent
1847,8aa2c934-3345-44ec-90b9-536676b8c991,641584,Landing Page Submission,Google,No,No,0,5.0,231,5.0,Email Opened,India,Finance Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened
5571,4b77ad5c-95af-443b-9700-8874f26bda7a,607221,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,IT Projects Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened
838,6dd62538-2a50-482a-a2d8-6a8a753f1e48,651637,API,Organic Search,No,No,1,2.0,454,2.0,Converted to Lead,India,Select,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified
8424,84552bac-5d57-460d-94dd-a9bf83af328e,585534,API,Google,No,No,0,4.0,303,4.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Might be,No,No,Select,Select,03.Low,02.Medium,11.0,15.0,No,No,Modified
3178,d1b9eaa0-ae4c-4f8b-8222-eb934c26cbb8,629561,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Olark Chat Conversation
4764,e892b185-9963-4f0a-a3d6-3b99c975ed99,614179,Landing Page Submission,Google,No,No,0,4.0,1276,4.0,SMS Sent,India,Hospitality Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent
3347,cfbc4f54-e015-459c-88a5-a7005c4683b0,628064,API,Google,No,No,0,4.0,365,2.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent
1995,bf86a7fc-b401-4163-bc92-47cd299cdf9a,640348,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened
4326,bb5fcf14-266a-45b6-ad4b-48d8b3b1b1a4,618341,Landing Page Submission,Direct Traffic,No,No,0,1.0,234,1.0,Converted to Lead,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Select,Mumbai,,,,,No,Yes,Modified
1889,2a2f4333-d3ce-4f85-9194-b5570d3c84ab,641258,API,Organic Search,No,No,0,6.0,138,3.0,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Page Visited on Website
3915,61709bad-b054-4c6f-8103-1b1f3707fd74,622513,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened
8532,716a567e-f7cd-45ca-84c9-8cff0f0fd411,584579,Landing Page Submission,Direct Traffic,No,No,0,2.0,46,2.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,Email Opened
5136,0c3e5d5c-9740-46ff-babe-b12a0c9a61fb,610568,API,Google,No,No,0,1.0,16,1.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Other Leads,Select,,,,,No,No,Modified
4848,6e22762c-609c-478d-a147-1498068755fc,613544,Landing Page Submission,Direct Traffic,No,No,0,4.0,347,4.0,Email Opened,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Other Leads,Other Cities of Maharashtra,,,,,No,Yes,Email Opened
3219,923502de-6eb4-4912-a118-5cf44e1745fe,629287,API,Google,No,No,0,3.0,1324,1.5,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened
2086,f3d3bb76-482f-4ca6-90a1-5c49ba2622d4,639509,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,SMS Sent
6419,ca8a210b-da7f-444b-ad17-b7fc8d41d05d,600735,API,Organic Search,No,No,1,2.0,267,1.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Select,,,,,No,No,SMS Sent
8455,ddb075ed-247c-4957-9c4f-1b7854a6e024,585348,Landing Page Submission,Google,No,No,0,3.0,184,3.0,Email Opened,India,Human Resource Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened
8574,c2ca4bd3-fcfe-4c99-a4cd-f0103b7dac0f,584310,Landing Page Submission,Google,No,No,1,3.0,401,3.0,SMS Sent,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,01.High,14.0,19.0,No,No,SMS Sent
7777,4a487d2f-7bb9-4623-879a-2d2c95674b7c,590176,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,01.High,02.Medium,17.0,14.0,No,No,Modified
8577,af3bed34-7445-4569-8ddb-39462194f98b,584299,Landing Page Submission,Direct Traffic,No,No,0,3.0,1419,3.0,SMS Sent,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,Modified
1428,a77376da-dac1-470f-bb3b-2ad924a48000,645154,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened
8811,d907dde6-aadc-4b0d-a0ac-a211f20895f5,582647,Landing Page Submission,Google,No,No,0,5.0,426,5.0,SMS Sent,India,Human Resource Management,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Modified
162,1a95a0ed-5b9b-46d4-8b2c-aff31756523c,658828,Landing Page Submission,Direct Traffic,No,No,0,2.0,47,2.0,Email Link Clicked,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,Email Link Clicked
2254,9a5f03c8-8be1-4623-9e26-1c5982a79691,637880,API,Google,No,No,0,3.0,114,3.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified
7021,92915be7-5988-44a1-9613-19aaedd320d7,595775,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Olark Chat Conversation,,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Select,,,,,No,No,Olark Chat Conversation
5856,9b698ac5-e844-4642-abfd-b63b184548a7,605006,Lead Add Form,Reference,No,No,1,,304,,,,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,Modified
5949,775f1b35-589f-449e-9696-3fbfc6eb7bf8,604205,Landing Page Submission,Direct Traffic,No,No,0,2.0,125,2.0,SMS Sent,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,invalid number,Worst,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
1927,cf3597ea-5581-40b3-be84-a9ba57db5a8c,641017,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Operations Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,Modified
3510,4dc54944-2b3a-46c4-b2db-3542b5ac7217,626895,Landing Page Submission,Google,No,No,0,7.0,383,2.33,Page Visited on Website,India,Supply Chain Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,,,,,No,No,Page Visited on Website
2651,ede58fc6-9182-4b5c-9c31-07f22d0947e2,634060,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened
1828,efc0e08e-b83f-4e11-94f3-5e3bb6869905,641725,Landing Page Submission,Organic Search,No,No,0,8.0,275,4.0,Email Opened,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Other Cities of Maharashtra,02.Medium,02.Medium,15.0,14.0,No,Yes,Email Opened
5420,cc694166-cdae-4b68-8cac-784297d15c1b,608316,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,453,2.0,Email Bounced,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Not Sure,No,No,Select,Other Cities,,,,,No,No,Modified
5652,1b38f323-932e-4d93-bc61-339714e9d9ee,606642,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Might be,No,No,Other Leads,Select,,,,,No,No,Modified
406,bbfb5e1a-886f-4a84-b5f3-fd63d3e52445,656176,Landing Page Submission,Google,No,No,1,10.0,1128,1.43,Email Opened,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,Yes,Email Opened
4650,50ba956e-ee1b-4278-91d9-f5c9be6fe115,615108,Landing Page Submission,Google,No,No,0,6.0,74,3.0,Email Opened,India,"Banking, Investment And Insurance",Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened
1138,498bb443-4e52-11e6-96be-22000aa8e760,647989,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Other Cities of Maharashtra,02.Medium,02.Medium,14.0,14.0,No,No,Email Opened
8067,78badc53-b91f-4b60-b3a2-d5762e4efffd,588065,API,Organic Search,No,No,1,2.0,306,1.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent
3077,9359e5a0-70df-46cf-84ec-ce987f9103f1,630428,API,Direct Traffic,No,No,1,3.0,1099,1.5,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent
4469,2c0cc21f-0a04-4ccb-8cc1-7ee1b3af5883,616749,API,Google,No,No,0,2.0,67,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Select,,,,,No,No,SMS Sent
615,5c31385a-070b-41a9-bc77-0d6f83b23749,654093,API,Google,No,No,0,4.0,1313,4.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,13.0,15.0,No,No,Email Opened
8823,7232f157-7f8b-4d9f-affb-52f3bf5898f4,582579,Landing Page Submission,Direct Traffic,No,No,1,4.0,1192,4.0,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,No,Modified
6563,59ffebe6-a451-4048-a23e-acfc50b05657,599458,API,Olark Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Select,Select,,,,,No,No,Email Link Clicked
5759,c176452c-1009-46f3-aafa-f7098e7e7af8,605592,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened
7529,f927a35b-32e4-4d70-958f-fe53ed0f6927,591831,Landing Page Submission,Google,No,No,0,3.0,952,3.0,SMS Sent,India,IT Projects Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,03.Low,02.Medium,12.0,15.0,No,No,SMS Sent
64,3ee81e25-e280-428d-94a8-af0178917bf5,659889,Landing Page Submission,Direct Traffic,No,No,1,4.0,1435,4.0,Email Opened,India,Operations Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Cities,03.Low,01.High,12.0,18.0,No,Yes,Email Opened
8986,99cd0a3b-7aa1-4915-a993-b6f2de1b759b,581456,Landing Page Submission,Organic Search,No,No,1,11.0,1116,3.67,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities,01.High,01.High,16.0,18.0,No,Yes,SMS Sent
6017,5e8b601c-8118-4d05-9c97-09c026e946e9,603637,Landing Page Submission,Direct Traffic,No,No,1,3.0,1385,3.0,Email Opened,India,Human Resource Management,Word Of Mouth,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Other Leads,Other Cities of Maharashtra,,,,,No,No,Email Opened
5382,46341a28-b30a-4be6-af74-a41ab0aa24b8,608557,Landing Page Submission,Direct Traffic,No,No,1,5.0,1443,2.5,Email Opened,India,Business Administration,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened
8114,03510761-4907-4877-8aef-af84eeea9a2f,587889,Landing Page Submission,Direct Traffic,No,No,0,5.0,1399,1.67,Page Visited on Website,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Select,Thane & Outskirts,02.Medium,02.Medium,14.0,16.0,No,Yes,Modified
2914,a2203d7e-78df-4b0d-9700-db036414201f,631706,Landing Page Submission,Direct Traffic,No,No,1,2.0,1119,2.0,SMS Sent,India,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,SMS Sent
1994,c0b099d8-3e41-406f-8f57-40d841197590,640364,Landing Page Submission,Google,No,No,1,3.0,694,3.0,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,01.High,15.0,19.0,No,No,Email Opened
2529,911ac342-f800-4975-b1a3-aa52bd230261,635407,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Thane & Outskirts,01.High,02.Medium,16.0,14.0,No,No,Modified
8799,2027cf10-c3c1-4d1a-bec0-ccbdecaa54b2,582721,Landing Page Submission,Google,No,No,0,4.0,18,4.0,SMS Sent,India,"Banking, Investment And Insurance",Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,03.Low,01.High,12.0,18.0,No,Yes,Modified
625,a94092fd-f8e5-41ba-81b8-207591ebe457,653992,API,Olark Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,Modified
3529,0ed0922c-eecf-43ef-a2b8-14cbdfaa3696,626723,Landing Page Submission,Direct Traffic,No,No,0,2.0,374,2.0,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Thane & Outskirts,,,,,No,Yes,Email Opened
2519,db76c8dc-d6af-484f-ac83-df03b4678295,635552,Landing Page Submission,Direct Traffic,No,No,1,5.0,1487,5.0,SMS Sent,India,Finance Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,SMS Sent
